account,ward,aid,business,address,zip
166385,3,423.0,MCDONALD'S,4187 W CHICAGO AVE,60623
646450,40,974.0,ADVANCE AUTO,3269 S STATE ST,60634
701981,49,773.0,SAMS CLUB,9508 S PULASKI RD,60617
599973,21,414.0,STARBUCKS,5804 N WESTERN AVE,60637
804367,14,947.0,HONEYBEERS,4047 S HOUSTON AVE,60638
689204,50,444.0,WHOLE FOODS,7178 N SOUTHPORT AVE,60611
58985,4,593.0,SAMS CLUB,848 N BROADWAY,60638
368059,13,854.0,WALMART,3715 N MICHIGAN AVE,60602
331502,10,185.0,HOME DEPOT,2572 S ARCHER AVE,60639
789723,29,527.0,TRADER JOES,8707 S WABASH AVE,60628
940642,33,407.0,STARBUCKS,9587 N CLARK ST,60619
380111,15,121.0,PIZZA HUT,9828 S COTTAGE GROVE AVE,60606
329190,50,854.0,SHELL STATION,1825 S HOUSTON AVE,60630
792135,15,590.0,POTBELLY,9482 W DEVON AVE,60625
630888,13,913.0,TARGET,4639 N MICHIGAN AVE,60621
819959,7,640.0,MCDONALD'S,9830 S WABASH AVE,60630
443534,23,581.0,SUBWAY,1171 W CHICAGO AVE,60601
626705,9,143.0,COSTCO,5188 W IRVING PARK RD,60634
189060,1,249.0,CVS PHARMACY,4417 W DEVON AVE,60617
339672,15,346.0,DUNKIN DONUTS,9018 S PULASKI RD,60602
476906,2,374.0,REGGIE'S BAR & GRILL,7910 N WESTERN AVE,60639
41715,34,466.0,HOME DEPOT,3533 W MADISON ST,60609
377705,45,769.0,HONEYBEERS,3166 W MADISON ST,60626
3831,33,586.0,LOU MALNATIS,1336 S HOUSTON AVE,60640
328219,18,560.0,SPEEDWAY,5264 N CICERO AVE,60638
129546,39,477.0,SUBWAY,5867 W IRVING PARK RD,60617
389471,26,494.0,SPEEDWAY,8910 S PULASKI RD,60614
605195,10,752.0,WALGREENS,7014 W 63RD ST,60635
708037,9,841.0,AUTOZONE,412 N WESTERN AVE,60620
196934,27,355.0,REGGIE'S BAR & GRILL,5856 W 43RD ST,60606
673572,6,833.0,PORTILLOS,6600 S PULASKI RD,60626
558171,30,965.0,HOME DEPOT,4154 N BROADWAY,60637
670461,12,204.0,SHELL STATION,1682 N BROADWAY,60638
374575,3,741.0,LOU MALNATIS,9605 S COTTAGE GROVE AVE,60639
602099,6,315.0,BP GAS STATION,4273 S COTTAGE GROVE AVE,60611
517487,31,366.0,AUTOZONE,2892 S PULASKI RD,60612
312712,46,776.0,SHELL STATION,8449 N CLARK ST,60606
580644,33,315.0,HOME DEPOT,7731 N CLARK ST,60615
985892,46,538.0,BUONA BEEF,815 S PULASKI RD,60628
375931,25,812.0,COSTCO,6280 S STATE ST,60626
888505,46,405.0,BP GAS STATION,7268 W MADISON ST,60635
827330,43,813.0,SEVEN ELEVEN,3661 N WESTERN AVE,60605
639931,34,122.0,LOU MALNATIS,3065 S STATE ST,60623
2801,36,820.0,GIORDANOS,7243 W NORTH AVE,60621
153620,45,568.0,PIZZA HUT,2679 S ARCHER AVE,60607
866645,32,158.0,BP GAS STATION,6861 N WESTERN AVE,60613
929916,37,977.0,CELINA DELI,7153 S ARCHER AVE,60621
370417,16,125.0,ADVANCE AUTO,3884 S ARCHER AVE,60605
669029,30,140.0,PIZZA HUT,119 W IRVING PARK RD,60638
4340,42,534.0,STARBUCKS,8990 S HALSTED ST,60636
487326,36,733.0,LOWES,5563 S COTTAGE GROVE AVE,60616
431210,14,454.0,MARIANO'S,8432 N MICHIGAN AVE,60620
318060,46,169.0,DOMINICKS,9687 N BROADWAY,60617
251943,38,386.0,POTBELLY,6730 N WESTERN AVE,60635
216715,23,418.0,PIZZA HUT,8174 S STATE ST,60623
999399,20,407.0,WALGREENS,7287 S ARCHER AVE,60623
306135,13,134.0,MCDONALD'S,9116 S ARCHER AVE,60638
959770,8,610.0,AUTOZONE,872 S HALSTED ST,60626
577395,1,731.0,ALDI,1059 S PULASKI RD,60619
881503,30,578.0,PIZZA HUT,4534 N MICHIGAN AVE,60609
968982,42,720.0,BP GAS STATION,7785 S HALSTED ST,60639
918576,27,684.0,SEVEN ELEVEN,1526 N CICERO AVE,60632
239114,16,514.0,WALMART,7971 N CLARK ST,60616
882122,3,781.0,DUNKIN DONUTS,7412 N CLARK ST,60613
333637,1,461.0,JEWEL OSCO,2421 W 63RD ST,60621
578813,19,249.0,POTBELLY,6245 S HOUSTON AVE,60604
496423,5,258.0,ADVANCE AUTO,7339 W IRVING PARK RD,60616
555631,41,114.0,PORTILLOS,6385 S PULASKI RD,60609
38559,43,485.0,WALGREENS,5591 W 43RD ST,60636
180897,14,631.0,CELINA DELI,7793 W 43RD ST,60610
90076,18,959.0,TRADER JOES,5081 W 43RD ST,60638
787768,18,790.0,MCDONALD'S,4381 W IRVING PARK RD,60603
816741,42,194.0,HOME DEPOT,5807 S PULASKI RD,60622
450329,6,962.0,DOMINICKS,7489 S COTTAGE GROVE AVE,60620
409189,39,910.0,BP GAS STATION,7186 S ARCHER AVE,60619
231433,41,988.0,DOMINICKS,9396 W 43RD ST,60619
576967,38,203.0,WALGREENS,1497 N MICHIGAN AVE,60629
966277,48,970.0,SEVEN ELEVEN,6559 W IRVING PARK RD,60632
493419,21,380.0,SHELL STATION,1395 W CHICAGO AVE,60611
899203,5,632.0,GIORDANOS,3797 S ARCHER AVE,60606
74708,2,817.0,SPEEDWAY,5373 S WABASH AVE,60609
213614,46,437.0,CVS PHARMACY,7998 W CHICAGO AVE,60609
260908,46,824.0,AUTOZONE,4793 S ARCHER AVE,60639
714343,30,619.0,PORTILLOS,7800 N BROADWAY,60601
779326,37,882.0,BP GAS STATION,9177 N WESTERN AVE,60607
857466,36,760.0,JEWEL OSCO,4273 S HALSTED ST,60623
697230,10,619.0,AUTOZONE,558 N SOUTHPORT AVE,60606
855901,8,924.0,SAMS CLUB,5266 N MICHIGAN AVE,60638
482980,13,675.0,PIZZA HUT,4303 W NORTH AVE,60615
109430,5,121.0,SEVEN ELEVEN,8791 W 63RD ST,60630
339605,24,460.0,COSTCO,3160 S WABASH AVE,60613
56192,5,679.0,ADVANCE AUTO,4362 W CHICAGO AVE,60616
181161,42,250.0,BP GAS STATION,5771 S PULASKI RD,60638
317954,18,276.0,CELINA DELI,8584 W CHICAGO AVE,60611
363001,41,233.0,ADVANCE AUTO,287 S WABASH AVE,60607
374834,31,793.0,WALMART,533 S HALSTED ST,60638
520886,34,497.0,TRADER JOES,7171 W IRVING PARK RD,60614
595773,3,231.0,HONEYBEERS,1387 N MICHIGAN AVE,60603
234764,3,557.0,JEWEL OSCO,5440 S HOUSTON AVE,60610
488541,11,103.0,SAMS CLUB,286 N BROADWAY,60636
210388,21,884.0,CELINA DELI,2648 S HOUSTON AVE,60625
603063,41,535.0,SHELL STATION,4648 S HALSTED ST,60619
417648,31,984.0,DUNKIN DONUTS,2669 S COTTAGE GROVE AVE,60632
494490,33,619.0,LOU MALNATIS,8084 W DEVON AVE,60637
945582,19,783.0,ALDI,582 W MADISON ST,60624
59839,1,332.0,CVS PHARMACY,609 N BROADWAY,60625
383871,16,369.0,DOMINICKS,8940 S COTTAGE GROVE AVE,60636
821231,11,198.0,POTBELLY,3617 W IRVING PARK RD,60602
514880,30,369.0,DUNKIN DONUTS,697 S PULASKI RD,60610
456123,44,965.0,MCDONALD'S,684 N BROADWAY,60610
845953,9,867.0,WALGREENS,5817 N SOUTHPORT AVE,60621
65340,8,313.0,AUTOZONE,2143 W 43RD ST,60626
376231,30,663.0,WALMART,2068 N WESTERN AVE,60630
107088,3,253.0,CELINA DELI,4273 S ARCHER AVE,60634
811974,15,524.0,HONEYBEERS,9865 S WABASH AVE,60628
749799,39,541.0,SUBWAY,5051 N WESTERN AVE,60631
611243,3,451.0,POTBELLY,3519 S HOUSTON AVE,60619
725876,37,360.0,BUONA BEEF,6120 N BROADWAY,60631
136426,20,185.0,NEYBOUR'S TAVERN,678 N BROADWAY,60609
142488,39,601.0,LOU MALNATIS,6178 N BROADWAY,60637
31300,19,748.0,LOWES,6149 W 63RD ST,60638
969497,42,838.0,ALDI,6570 W MADISON ST,60637
420342,46,303.0,AUTOZONE,2303 N WESTERN AVE,60637
891823,4,838.0,DUNKIN DONUTS,7528 S WABASH AVE,60601
482145,24,889.0,TRADER JOES,6043 S HALSTED ST,60603
701296,21,164.0,CVS PHARMACY,5505 W CHICAGO AVE,60615
471150,19,436.0,PORTILLOS,1423 W 63RD ST,60619
80260,5,944.0,WHOLE FOODS,7190 W NORTH AVE,60621
733770,20,220.0,PIZZA HUT,5926 W IRVING PARK RD,60605
209275,33,937.0,BP GAS STATION,5629 W NORTH AVE,60636
731907,45,432.0,TARGET,7480 W NORTH AVE,60627
433765,2,539.0,SHELL STATION,7587 W 43RD ST,60640
85925,8,836.0,KRAFT FOODS,5895 S COTTAGE GROVE AVE,60640
112162,21,600.0,DOMINICKS,6813 N BROADWAY,60636
638243,17,559.0,DOMINICKS,4276 W NORTH AVE,60620
455432,9,581.0,ALDI,6992 W MADISON ST,60605
972856,45,521.0,CVS PHARMACY,5729 W NORTH AVE,60605
419965,33,856.0,COSTCO,7369 S ARCHER AVE,60613
41158,37,165.0,DUNKIN DONUTS,2153 W NORTH AVE,60604
382064,26,753.0,CELINA DELI,1083 N CLARK ST,60617
327415,18,462.0,TRADER JOES,2028 S WABASH AVE,60617
2789,36,516.0,CELINA DELI,4478 S COTTAGE GROVE AVE,60624
304771,13,964.0,WHOLE FOODS,2078 W CHICAGO AVE,60632
9203,32,509.0,GIORDANOS,4378 W MADISON ST,60610
28222,44,634.0,SAMS CLUB,5808 N WESTERN AVE,60621
95245,39,249.0,LOWES,8934 S COTTAGE GROVE AVE,60627
694811,28,370.0,PIZZA HUT,6617 N CLARK ST,60613
684556,45,251.0,WHOLE FOODS,4510 N MICHIGAN AVE,60636
658579,21,162.0,MCDONALD'S,2931 N CICERO AVE,60605
846417,41,457.0,SAMS CLUB,2556 S WABASH AVE,60608
829144,37,377.0,NEYBOUR'S TAVERN,1546 S COTTAGE GROVE AVE,60631
574375,28,530.0,BUONA BEEF,8559 N SOUTHPORT AVE,60633
8054,17,958.0,REGGIE'S BAR & GRILL,3995 S WABASH AVE,60640
12951,33,144.0,WALGREENS,5273 S HOUSTON AVE,60625
940386,16,275.0,TARGET,2472 S PULASKI RD,60637
588487,25,863.0,CVS PHARMACY,555 N BROADWAY,60615
807971,20,431.0,HONEYBEERS,4463 N CICERO AVE,60635
52375,30,524.0,AUTOZONE,5002 S PULASKI RD,60618
473408,20,427.0,HOME DEPOT,6617 W 43RD ST,60618
421992,50,317.0,WALGREENS,4154 S HALSTED ST,60637
163355,45,134.0,MCDONALD'S,4351 N CICERO AVE,60623
84528,39,856.0,WALMART,2948 W NORTH AVE,60627
89706,13,499.0,TONY'S FINER FOODS,3403 W NORTH AVE,60613
273074,28,501.0,JEWEL OSCO,1850 N SOUTHPORT AVE,60638
408571,49,554.0,WALGREENS,5406 S STATE ST,60607
923155,18,251.0,SAMS CLUB,4188 W MADISON ST,60632
467273,8,117.0,REGGIE'S BAR & GRILL,4314 N CLARK ST,60610
962951,49,672.0,DUNKIN DONUTS,7551 N BROADWAY,60610
395602,8,978.0,LOWES,3403 W MADISON ST,60602
484762,31,298.0,PORTILLOS,6515 S ARCHER AVE,60639
625190,35,306.0,HONEYBEERS,5210 W 43RD ST,60630
293576,2,456.0,SUBWAY,8128 S STATE ST,60617
387338,32,149.0,PORTILLOS,9677 W 63RD ST,60640
496958,5,878.0,POTBELLY,6216 S WABASH AVE,60612
161338,29,737.0,STARBUCKS,394 S PULASKI RD,60637
386159,30,299.0,MARIANO'S,8538 S COTTAGE GROVE AVE,60637
7063,50,494.0,HONEYBEERS,2060 W IRVING PARK RD,60627
750450,32,583.0,MARIANO'S,141 S PULASKI RD,60633
929105,32,515.0,DOMINICKS,8601 N SOUTHPORT AVE,60623
642609,16,350.0,ALDI,8312 W NORTH AVE,60615
815152,13,282.0,BUONA BEEF,6776 W DEVON AVE,60606
730180,23,504.0,ALDI,5712 N CLARK ST,60623
241439,44,953.0,COSTCO,2900 N CLARK ST,60605
24356,1,111.0,CVS PHARMACY,8812 N WESTERN AVE,60618
229122,12,624.0,SPEEDWAY,2247 S HOUSTON AVE,60601
735258,30,847.0,NEYBOUR'S TAVERN,9723 S HALSTED ST,60638
79340,38,858.0,BUONA BEEF,7909 S ARCHER AVE,60609
855716,19,132.0,HONEYBEERS,7383 W NORTH AVE,60638
494955,17,159.0,MCDONALD'S,1457 S STATE ST,60633
65761,29,942.0,CELINA DELI,5292 N WESTERN AVE,60608
256709,45,914.0,WALMART,9604 N CICERO AVE,60627
252107,12,205.0,COSTCO,6264 W IRVING PARK RD,60639
756576,31,246.0,ADVANCE AUTO,5450 N CICERO AVE,60636
500432,14,733.0,DOMINICKS,465 N CLARK ST,60612
245892,34,306.0,BUONA BEEF,1743 W NORTH AVE,60612
335978,2,227.0,SAMS CLUB,347 N CICERO AVE,60624
722982,47,740.0,WALMART,8138 S STATE ST,60627
864643,48,563.0,BUONA BEEF,1125 N WESTERN AVE,60610
270479,14,158.0,BUONA BEEF,7690 S WABASH AVE,60625
854801,6,151.0,POTBELLY,1569 N BROADWAY,60636
298962,50,713.0,STARBUCKS,8867 S HALSTED ST,60626
882502,43,181.0,SPEEDWAY,7113 W DEVON AVE,60618
478206,4,545.0,REGGIE'S BAR & GRILL,2552 W MADISON ST,60635
628506,33,502.0,PIZZA HUT,1616 W DEVON AVE,60625
258260,47,119.0,CVS PHARMACY,9285 S WABASH AVE,60608
490387,50,227.0,BUONA BEEF,7551 N BROADWAY,60629
421688,50,601.0,SEVEN ELEVEN,5388 N CLARK ST,60608
735637,8,656.0,MCDONALD'S,5062 N WESTERN AVE,60612
318953,38,131.0,SEVEN ELEVEN,5770 W NORTH AVE,60639
477251,11,659.0,NEYBOUR'S TAVERN,4000 S COTTAGE GROVE AVE,60605
648112,14,120.0,ALDI,3631 W NORTH AVE,60607
309261,19,232.0,BP GAS STATION,2029 S PULASKI RD,60629
904869,17,619.0,SPEEDWAY,5320 N SOUTHPORT AVE,60639
191136,13,239.0,BP GAS STATION,4742 N SOUTHPORT AVE,60615
572215,46,577.0,WHOLE FOODS,3188 W CHICAGO AVE,60636
54398,37,269.0,WALMART,5989 W CHICAGO AVE,60615
687101,10,135.0,MARIANO'S,667 W DEVON AVE,60628
642020,12,772.0,SUBWAY,8290 W MADISON ST,60622
335990,50,152.0,LOWES,5310 W DEVON AVE,60623
785914,46,581.0,HOME DEPOT,823 S WABASH AVE,60620
172717,12,982.0,CVS PHARMACY,3657 S HOUSTON AVE,60639
950760,18,817.0,HOME DEPOT,9378 S ARCHER AVE,60603
438591,40,723.0,DOMINICKS,9557 S HOUSTON AVE,60601
416525,5,821.0,ALDI,6428 S ARCHER AVE,60614
208563,22,901.0,LOU MALNATIS,1415 N CLARK ST,60617
632252,41,886.0,PORTILLOS,9425 W MADISON ST,60608
223038,3,222.0,KRAFT FOODS,189 N MICHIGAN AVE,60621
672815,47,594.0,CELINA DELI,596 N BROADWAY,60625
167252,43,688.0,ALDI,3965 S ARCHER AVE,60633
699250,4,475.0,PIZZA HUT,5484 N MICHIGAN AVE,60608
157242,49,295.0,HOME DEPOT,4389 S HOUSTON AVE,60636
285684,40,457.0,SUBWAY,5092 W CHICAGO AVE,60619
300348,48,597.0,SHELL STATION,9270 S PULASKI RD,60612
216616,23,133.0,ALDI,7921 N WESTERN AVE,60632
590786,3,454.0,STARBUCKS,373 S ARCHER AVE,60602
673169,46,403.0,COSTCO,3578 N SOUTHPORT AVE,60615
859906,20,743.0,WALGREENS,1264 W IRVING PARK RD,60607
103744,41,971.0,STARBUCKS,9227 S ARCHER AVE,60637
21716,32,662.0,HOME DEPOT,8906 S COTTAGE GROVE AVE,60613
682331,31,230.0,REGGIE'S BAR & GRILL,644 S STATE ST,60630
546404,40,885.0,ADVANCE AUTO,6141 S HOUSTON AVE,60626
93838,1,701.0,WALMART,6998 N CICERO AVE,60640
653727,3,433.0,STARBUCKS,5537 N CICERO AVE,60601
306876,11,947.0,KRAFT FOODS,1574 N SOUTHPORT AVE,60614
248154,14,188.0,GIORDANOS,3013 S WABASH AVE,60613
635391,45,387.0,ADVANCE AUTO,9663 W 63RD ST,60624
77176,24,139.0,HOME DEPOT,7696 S HOUSTON AVE,60633
906012,45,707.0,MARIANO'S,559 W 43RD ST,60605
137967,32,770.0,NEYBOUR'S TAVERN,4970 S WABASH AVE,60602
284055,15,166.0,NEYBOUR'S TAVERN,6056 N CLARK ST,60633
490178,40,727.0,CELINA DELI,8777 N BROADWAY,60615
174966,17,562.0,POTBELLY,7526 N BROADWAY,60638
274284,42,150.0,MCDONALD'S,8188 S HOUSTON AVE,60619
551175,31,602.0,BP GAS STATION,1199 S PULASKI RD,60614
197117,46,289.0,HONEYBEERS,637 W NORTH AVE,60605
344671,25,327.0,ADVANCE AUTO,6739 S ARCHER AVE,60613
995316,14,744.0,DUNKIN DONUTS,7393 S HOUSTON AVE,60627
572062,12,402.0,JEWEL OSCO,3806 S HALSTED ST,60618
369512,39,185.0,PIZZA HUT,5344 W 43RD ST,60607
661755,44,601.0,STARBUCKS,6315 W IRVING PARK RD,60613
837304,31,435.0,WALGREENS,9023 N MICHIGAN AVE,60601
545787,42,475.0,KRAFT FOODS,6739 W DEVON AVE,60610
576431,12,714.0,PIZZA HUT,6466 W CHICAGO AVE,60613
292304,25,712.0,AUTOZONE,5144 S HOUSTON AVE,60629
306406,28,936.0,SAMS CLUB,4476 N CICERO AVE,60609
687257,8,142.0,AUTOZONE,5579 S HOUSTON AVE,60637
226679,41,542.0,DOMINICKS,7607 N BROADWAY,60613
803245,7,991.0,MARIANO'S,3653 S HOUSTON AVE,60616
907379,5,910.0,TRADER JOES,7586 N SOUTHPORT AVE,60630
353170,31,958.0,CELINA DELI,1395 S HOUSTON AVE,60612
682734,2,134.0,WALMART,6852 N CICERO AVE,60612
684809,42,160.0,CVS PHARMACY,8570 W IRVING PARK RD,60636
733930,6,481.0,HONEYBEERS,3845 N CICERO AVE,60624
532316,2,165.0,PIZZA HUT,3680 N MICHIGAN AVE,60609
538874,27,266.0,ALDI,3840 S ARCHER AVE,60622
341235,44,118.0,JEWEL OSCO,7976 W IRVING PARK RD,60606
623678,18,141.0,WALMART,666 S WABASH AVE,60614
312329,49,546.0,BP GAS STATION,9921 N CLARK ST,60602
664593,14,246.0,SUBWAY,8202 W 63RD ST,60612
402005,3,731.0,SHELL STATION,1848 N CLARK ST,60612
540800,12,877.0,PIZZA HUT,1871 S WABASH AVE,60607
76599,24,332.0,PIZZA HUT,2569 S HALSTED ST,60613
350033,3,478.0,LOWES,7484 S STATE ST,60604
696624,22,123.0,DOMINICKS,3774 N BROADWAY,60616
265114,12,360.0,SUBWAY,8359 S HOUSTON AVE,60601
232942,34,169.0,SPEEDWAY,9379 N CICERO AVE,60613
868719,26,656.0,REGGIE'S BAR & GRILL,5655 W CHICAGO AVE,60611
316916,32,103.0,JEWEL OSCO,9339 N MICHIGAN AVE,60602
793229,43,592.0,PORTILLOS,463 W IRVING PARK RD,60618
922910,50,461.0,NEYBOUR'S TAVERN,9854 S WABASH AVE,60632
949444,17,465.0,CVS PHARMACY,7784 W CHICAGO AVE,60638
506151,1,372.0,WALGREENS,2563 S HALSTED ST,60628
710261,35,508.0,COSTCO,5644 S HALSTED ST,60611
165227,46,453.0,SUBWAY,7083 S HALSTED ST,60615
705137,20,435.0,SEVEN ELEVEN,4525 S PULASKI RD,60612
801668,50,722.0,WHOLE FOODS,6299 N WESTERN AVE,60605
740944,21,758.0,GIORDANOS,4013 N MICHIGAN AVE,60621
487260,48,788.0,POTBELLY,5071 W IRVING PARK RD,60609
104987,19,625.0,KRAFT FOODS,7013 W CHICAGO AVE,60621
947011,36,215.0,DUNKIN DONUTS,5474 W 43RD ST,60610
30014,43,491.0,PORTILLOS,6924 S WABASH AVE,60612
344914,13,716.0,SUBWAY,3322 W DEVON AVE,60634
213262,3,392.0,DUNKIN DONUTS,8964 W MADISON ST,60620
864054,44,364.0,CVS PHARMACY,6736 S COTTAGE GROVE AVE,60633
705932,5,475.0,WALMART,7379 S PULASKI RD,60604
238807,22,526.0,CVS PHARMACY,6039 N BROADWAY,60618
286220,39,470.0,STARBUCKS,1174 W 43RD ST,60638
942342,41,882.0,REGGIE'S BAR & GRILL,7819 N CICERO AVE,60611
314036,10,699.0,SPEEDWAY,6622 N MICHIGAN AVE,60624
358194,33,948.0,GIORDANOS,1282 N CLARK ST,60639
935312,39,539.0,SUBWAY,1067 N WESTERN AVE,60615
487546,13,509.0,COSTCO,632 S COTTAGE GROVE AVE,60618
367626,27,100.0,POTBELLY,761 N CLARK ST,60610
720855,10,678.0,REGGIE'S BAR & GRILL,2008 N SOUTHPORT AVE,60601
376933,40,835.0,TARGET,8013 N MICHIGAN AVE,60639
176682,33,466.0,TRADER JOES,517 S HALSTED ST,60610
571567,30,944.0,CVS PHARMACY,6402 S COTTAGE GROVE AVE,60632
142314,29,746.0,STARBUCKS,2376 S COTTAGE GROVE AVE,60617
387318,35,781.0,SAMS CLUB,4027 S PULASKI RD,60638
501740,13,761.0,POTBELLY,6755 N CICERO AVE,60607
907434,38,848.0,COSTCO,5074 N CLARK ST,60632
703012,20,514.0,KRAFT FOODS,5964 W IRVING PARK RD,60608
1398,40,149.0,TRADER JOES,1133 W 63RD ST,60606
733971,2,538.0,POTBELLY,3304 S HALSTED ST,60616
582313,28,863.0,CELINA DELI,9927 S PULASKI RD,60632
290902,46,351.0,NEYBOUR'S TAVERN,4785 W 43RD ST,60626
614333,33,675.0,HOME DEPOT,1769 S HOUSTON AVE,60635
476971,28,956.0,BP GAS STATION,2981 W IRVING PARK RD,60618
367509,15,215.0,TONY'S FINER FOODS,6878 W MADISON ST,60640
539176,22,858.0,REGGIE'S BAR & GRILL,2626 S ARCHER AVE,60613
566933,23,497.0,COSTCO,1245 N WESTERN AVE,60637
483750,31,546.0,POTBELLY,7836 W NORTH AVE,60605
312488,33,136.0,SPEEDWAY,8916 W 43RD ST,60622
292700,23,721.0,TONY'S FINER FOODS,8474 N CICERO AVE,60620
605511,40,103.0,SAMS CLUB,910 N WESTERN AVE,60601
105252,8,681.0,MCDONALD'S,7529 N CICERO AVE,60601
511276,9,785.0,SHELL STATION,9141 S COTTAGE GROVE AVE,60628
199482,22,732.0,LOU MALNATIS,3081 N MICHIGAN AVE,60639
753086,18,982.0,PIZZA HUT,2612 W 63RD ST,60601
633084,31,445.0,SPEEDWAY,484 W 63RD ST,60620
360904,34,547.0,BUONA BEEF,3206 S ARCHER AVE,60630
447849,37,214.0,SEVEN ELEVEN,5128 S WABASH AVE,60620
427476,47,656.0,BP GAS STATION,7705 W CHICAGO AVE,60626
468923,48,918.0,WALMART,865 W MADISON ST,60630
283301,26,410.0,NEYBOUR'S TAVERN,1742 S COTTAGE GROVE AVE,60627
662026,26,221.0,KRAFT FOODS,9338 W IRVING PARK RD,60613
728144,11,768.0,AUTOZONE,7129 W CHICAGO AVE,60616
232616,21,637.0,HOME DEPOT,4001 W MADISON ST,60633
167863,34,800.0,LOU MALNATIS,5443 N SOUTHPORT AVE,60630
163473,7,641.0,MARIANO'S,6298 S HOUSTON AVE,60619
158674,47,126.0,PORTILLOS,2720 W DEVON AVE,60631
491482,39,707.0,PORTILLOS,3132 N SOUTHPORT AVE,60638
512170,20,872.0,PORTILLOS,5618 S PULASKI RD,60609
666097,17,427.0,LOWES,3903 N CICERO AVE,60617
250323,7,627.0,HONEYBEERS,1563 N MICHIGAN AVE,60610
444173,25,884.0,COSTCO,7988 N SOUTHPORT AVE,60622
613971,30,785.0,ADVANCE AUTO,2641 W NORTH AVE,60624
140797,30,385.0,LOU MALNATIS,2582 W 63RD ST,60631
780072,22,429.0,CELINA DELI,7096 S WABASH AVE,60612
251213,17,228.0,SPEEDWAY,8132 W DEVON AVE,60621
755640,42,157.0,LOU MALNATIS,4165 N MICHIGAN AVE,60636
878967,12,388.0,DOMINICKS,942 S STATE ST,60622
754692,38,712.0,HONEYBEERS,2553 S STATE ST,60640
561545,31,864.0,KRAFT FOODS,3832 S HOUSTON AVE,60636
778500,40,184.0,JEWEL OSCO,1747 W 43RD ST,60640
69795,29,843.0,JEWEL OSCO,2936 S WABASH AVE,60629
766911,19,875.0,WHOLE FOODS,2268 S ARCHER AVE,60619
735341,6,568.0,HOME DEPOT,3864 N MICHIGAN AVE,60602
936370,31,119.0,SAMS CLUB,4417 W IRVING PARK RD,60605
40215,33,167.0,KRAFT FOODS,1948 N CICERO AVE,60617
505288,35,371.0,WALMART,7191 S WABASH AVE,60604
772839,10,485.0,WHOLE FOODS,5037 S WABASH AVE,60613
682479,45,893.0,STARBUCKS,4662 W IRVING PARK RD,60621
226825,6,354.0,JEWEL OSCO,9397 W IRVING PARK RD,60611
24850,47,594.0,SHELL STATION,1320 N CICERO AVE,60640
398156,20,170.0,PORTILLOS,1960 N CICERO AVE,60622
942041,45,220.0,TRADER JOES,273 S HOUSTON AVE,60636
421102,27,822.0,WALGREENS,2748 W DEVON AVE,60620
254444,27,158.0,NEYBOUR'S TAVERN,4558 S PULASKI RD,60631
382656,39,901.0,MARIANO'S,8826 S HOUSTON AVE,60604
163702,25,270.0,DOMINICKS,2129 N MICHIGAN AVE,60634
558477,11,278.0,SUBWAY,8244 W IRVING PARK RD,60602
878302,15,841.0,TRADER JOES,4217 W DEVON AVE,60603
684785,41,,REGGIE'S BAR & GRILL,641 N BROADWAY,60619
531561,23,715.0,STARBUCKS,4833 N WESTERN AVE,60611
160218,38,148.0,SPEEDWAY,9430 N CLARK ST,60621
196448,35,487.0,NEYBOUR'S TAVERN,3636 S ARCHER AVE,60612
151933,29,129.0,DUNKIN DONUTS,7552 S COTTAGE GROVE AVE,60618
765221,27,156.0,DUNKIN DONUTS,5761 N WESTERN AVE,60608
564904,11,862.0,TRADER JOES,5902 W 43RD ST,60629
843302,44,722.0,WALMART,3172 S HOUSTON AVE,60620
789327,46,902.0,TARGET,8119 S COTTAGE GROVE AVE,60631
526154,27,821.0,MARIANO'S,4922 N WESTERN AVE,60622
676052,26,650.0,WALGREENS,9528 N MICHIGAN AVE,60629
702078,37,127.0,CVS PHARMACY,372 S WABASH AVE,60628
890877,25,414.0,SUBWAY,8428 S COTTAGE GROVE AVE,60602
513661,20,749.0,PORTILLOS,4673 N SOUTHPORT AVE,60630
482554,20,454.0,LOU MALNATIS,8765 S STATE ST,60604
673922,15,820.0,COSTCO,2530 N SOUTHPORT AVE,60630
648186,44,127.0,SUBWAY,206 S WABASH AVE,60633
263081,35,815.0,LOWES,4357 W IRVING PARK RD,60605
51967,41,377.0,KRAFT FOODS,7159 W MADISON ST,60630
994124,32,717.0,TONY'S FINER FOODS,3885 S HALSTED ST,60635
544823,31,600.0,COSTCO,7753 W DEVON AVE,60609
469876,34,427.0,BUONA BEEF,5126 N WESTERN AVE,60612
666095,40,456.0,TRADER JOES,449 W 43RD ST,60605
772761,32,497.0,MARIANO'S,5919 S COTTAGE GROVE AVE,60620
545379,17,469.0,LOU MALNATIS,2827 S PULASKI RD,60620
705288,30,130.0,SEVEN ELEVEN,181 N CICERO AVE,60629
221964,13,152.0,NEYBOUR'S TAVERN,9334 N MICHIGAN AVE,60627
350779,37,987.0,BP GAS STATION,604 W 63RD ST,60626
376832,45,488.0,ALDI,5746 S HOUSTON AVE,60623
986315,33,951.0,WALGREENS,7416 S HALSTED ST,60617
892887,15,853.0,STARBUCKS,2039 W NORTH AVE,60617
935831,31,777.0,JEWEL OSCO,3667 N CICERO AVE,60622
636105,37,724.0,CVS PHARMACY,4774 W NORTH AVE,60632
99677,14,675.0,SUBWAY,1034 S HOUSTON AVE,60627
